InvoiceNo,Description,Quantity,UnitPrice,CustomerID,InvoiceDate,Country
537969,R,6,U,13047,2010-12-31 02:47:26,United Kingdom
537969,L,1,A,13047,2010-12-31 02:47:26,United Kingdom
537969,C,6,U,13047,2010-12-31 02:47:26,United Kingdom
537969,C,3,U,13047,2010-12-31 02:47:26,United Kingdom
537970,TRAVEL PILLOW,4,9.95,14001,2010-12-09 22:05:28,Germany
537970,COFFEE MUG PEARS DESIGN,1,2.35,14001,2010-12-09 22:05:28,Germany
537971,COFFEE MUG ORANGE DESIGN,6,2.35,17850,2010-12-22 01:16:18,United Kingdom
537971,MINI PAINT SET VINTAGE,5,0.65,17850,2010-12-22 01:16:18,United Kingdom
537971,LAPTOP STAND,12,34.95,17850,2010-12-22 01:16:18,United Kingdom
537972,OIL AND VINEGAR SET,6,5.95,14001,2010-12-15 18:29:30,Germany
537972,CHRISTMAS TABLE CLOTH,5,7.95,14001,2010-12-15 18:29:30,Germany
537972,HAND WARMER RED POLKA DOT,2,1.85,14001,2010-12-15 18:29:30,Germany
537973,SET/6 RED SPOTTY PAPER CUPS,1,1.25,14007,2010-12-02 20:56:27,Australia
537973,BEDDING SET SINGLE,4,29.95,14007,2010-12-02 20:56:27,Australia
537973,FLOOR LAMP,5,39.95,14007,2010-12-02 20:56:27,Australia
537974,C,3,O,14001,2010-12-06 20:44:11,Germany
537975,SET OF 3 FLYING FISH,4,5.95,13047,2010-12-25 23:10:14,United Kingdom
537975,BATH TOWEL,1,12.95,13047,2010-12-25 23:10:14,United Kingdom
537975,CHRISTMAS BAUBLE SET,5,2.95,13047,2010-12-25 23:10:14,United Kingdom
537976,STORAGE CABINET,2,89.95,14010,2010-12-18 21:47:14,Switzerland
537976,IRONING BOARD,7,29.95,14010,2010-12-18 21:47:14,Switzerland
537976,WOODEN FRAME ANTIQUE WHITE,3,5.95,14010,2010-12-18 21:47:14,Switzerland
537976,SET OF 6 HERB TINS,1,4.95,14010,2010-12-18 21:47:14,Switzerland
537977,CANDLE HOLDER SET,12,6.95,17850,2010-12-20 21:14:32,United Kingdom
537977,SET OF 6 SPICE TINS PANTRY DESIGN,6,4.95,17850,2010-12-20 21:14:32,United Kingdom
537977,LUNCH BAG SUKI DESIGN,5,4.15,17850,2010-12-20 21:14:32,United Kingdom
537978,TRAVEL PILLOW,6,9.95,17850,2010-12-27 16:37:49,United Kingdom
537978,CHRISTMAS PLATE SET,6,6.95,17850,2010-12-27 16:37:49,United Kingdom
537978,SET OF 3 CAKE TINS PANTRY DESIGN,4,6.95,17850,2010-12-27 16:37:49,United Kingdom
537979,B,3,E,14005,2010-12-18 00:16:17,Belgium
537979,D,3,U,14005,2010-12-18 00:16:17,Belgium
537979,P,4,I,14005,2010-12-18 00:16:17,Belgium
537980,WOODEN FRAME PAINTED RED,6,5.95,14000,2010-12-22 22:48:14,France
537981,LUNCH BAG PINK POLKA DOT,6,4.15,13047,2010-12-17 21:52:33,United Kingdom
537982,EARPHONES,4,19.95,14000,2010-12-19 17:00:49,France
537982,STORAGE CABINET,4,89.95,14000,2010-12-19 17:00:49,France
537982,CHRISTMAS TREE DECORATION,1,0.95,14000,2010-12-19 17:00:49,France
537982,SET 7 BABUSHKA NESTING BOXES,4,7.65,14000,2010-12-19 17:00:49,France
537983,L,7,A,14005,2010-12-09 22:37:32,Belgium
537983,V,1,A,14005,2010-12-09 22:37:32,Belgium
537983,I,2,R,14005,2010-12-09 22:37:32,Belgium
537984,POWER BANK,4,29.95,14000,2010-12-24 18:26:26,France
537984,SET OF 6 HERB TINS,5,4.95,14000,2010-12-24 18:26:26,France
537984,PACK OF 20 SKULL PAPER NAPKINS,2,1.25,14000,2010-12-24 18:26:26,France
537984,NOTEBOOK SET,3,8.95,14000,2010-12-24 18:26:26,France
537984,RED WOOLLY HOTTIE WHITE HEART,1,3.39,14000,2010-12-24 18:26:26,France
537985,PAPER CLIPS,5,1.95,14004,2010-12-16 19:36:26,Netherlands
537985,PILLOW SET,4,14.95,14004,2010-12-16 19:36:26,Netherlands
537986,L,1,U,17850,2010-12-24 21:51:40,United Kingdom
537986,L,9,U,17850,2010-12-24 21:51:40,United Kingdom
537986,L,6,U,17850,2010-12-24 21:51:40,United Kingdom
537987,CHRISTMAS STOCKING,4,3.95,14010,2010-12-04 00:55:25,Switzerland
537987,MINI PAINT SET WOODLAND,5,0.65,14010,2010-12-04 00:55:25,Switzerland
537987,JUMBO BAG WOODLAND,6,2.95,14010,2010-12-04 00:55:25,Switzerland
537987,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,4.25,14010,2010-12-04 00:55:25,Switzerland
537988,PACK OF 20 SKULL PAPER NAPKINS,5,1.25,14005,2010-12-08 01:37:11,Belgium
537988,TRAVEL PILLOW,12,9.95,14005,2010-12-08 01:37:11,Belgium
537988,IRONING BOARD,2,29.95,14005,2010-12-08 01:37:11,Belgium
537988,THROW BLANKET,2,24.95,14005,2010-12-08 01:37:11,Belgium
537988,LUNCH BAG WOODLAND,4,4.95,14005,2010-12-08 01:37:11,Belgium
537989,LUNCH BAG SPACEBOY,1,4.95,14009,2010-12-30 16:34:27,Ireland
537989,CHRISTMAS GARLAND,12,6.95,14009,2010-12-30 16:34:27,Ireland
537989,KETTLE,6,29.95,14009,2010-12-30 16:34:27,Ireland
537990,STAPLER,10,4.95,14008,2010-12-08 17:43:49,United Kingdom
537990,RED WOOLLY HOTTIE WHITE HEART,4,3.39,14008,2010-12-08 17:43:49,United Kingdom
537990,COFFEE MUG PEARS DESIGN,4,2.35,14008,2010-12-08 17:43:49,United Kingdom
537991,WOODEN FRAME PAINTED RED,10,5.95,14007,2010-12-06 17:39:21,Australia
537992,WIRELESS MOUSE,6,24.95,14006,2010-12-06 20:14:35,Portugal
537992,PACK OF 60 BLUE PAISLEY CAKE CASES,6,1.25,14006,2010-12-06 20:14:35,Portugal
537992,SET OF 3 CAKE TINS SKETCHBOOK DESIGN,12,6.95,14006,2010-12-06 20:14:35,Portugal
537993,D,6,U,14006,2010-12-04 22:30:32,Portugal
537993,T,1,H,14006,2010-12-04 22:30:32,Portugal
537993,B,11,E,14006,2010-12-04 22:30:32,Portugal
537993,P,5,I,14006,2010-12-04 22:30:32,Portugal
537994,WHITE HANGING HEART T-LIGHT HOLDER,1,2.55,14012,2010-12-25 02:09:57,Poland
537994,MINI PAINT SET VINTAGE,5,0.65,14012,2010-12-25 02:09:57,Poland
537994,DINNER PLATE SET,4,14.95,14012,2010-12-25 02:09:57,Poland
537995,P,4,A,14008,2010-12-10 16:28:56,United Kingdom
537996,JAM MAKING SET BLUE,1,11.95,14000,2010-12-17 18:38:26,France
537996,RUG SMALL,1,19.95,14000,2010-12-17 18:38:26,France
537996,METAL HOOK RACK 3 HOOKS WHITE,5,1.95,14000,2010-12-17 18:38:26,France
537997,PACK OF 12 GLITTER PENCILS,4,1.95,14006,2010-12-23 01:21:36,Portugal
537997,PACK OF 60 PINK PAISLEY CAKE CASES,6,1.25,14006,2010-12-23 01:21:36,Portugal
537997,CHRISTMAS TABLE CLOTH,10,7.95,14006,2010-12-23 01:21:36,Portugal
537998,COFFEE MUG BLUE POLKA DOT,3,2.35,14012,2010-12-29 22:54:07,Poland
537998,KNITTED UNION FLAG HOT WATER BOTTLE,2,3.39,14012,2010-12-29 22:54:07,Poland
537998,BOOK END SET,4,8.95,14012,2010-12-29 22:54:07,Poland
537999,SET OF 6 HERB TINS,5,4.95,17850,2010-12-21 18:59:26,United Kingdom
537999,SET OF 6 SPICE TINS PANTRY DESIGN,6,4.95,17850,2010-12-21 18:59:26,United Kingdom
537999,PLASTERS IN TIN CARS,5,1.65,17850,2010-12-21 18:59:26,United Kingdom
538000,W,11,H,14003,2010-12-18 02:52:56,Italy
538000,C,2,A,14003,2010-12-18 02:52:56,Italy
538000,G,1,L,14003,2010-12-18 02:52:56,Italy
538000,T,2,E,14003,2010-12-18 02:52:56,Italy
538001,SIDE PLATE SET,10,9.95,14001,2010-12-15 21:15:00,Germany
538001,CHRISTMAS GARLAND,4,6.95,14001,2010-12-15 21:15:00,Germany
538001,OFFICE CHAIR,5,149.95,14001,2010-12-15 21:15:00,Germany
538002,WOODEN FRAME PAINTED BLACK,6,5.95,14001,2010-12-13 21:08:54,Germany
538003,WOODEN FRAME PAINTED RED,2,5.95,14010,2010-12-14 20:32:48,Switzerland
538003,SET OF 6 HERB TINS,6,4.95,14010,2010-12-14 20:32:48,Switzerland
538004,SIDE PLATE SET,6,9.95,14002,2010-12-28 00:34:09,Spain
538004,HAND TOWEL SET,12,10.95,14002,2010-12-28 00:34:09,Spain
538005,T,2,H,14004,2010-12-14 18:12:08,Netherlands
538005,D,10,U,14004,2010-12-14 18:12:08,Netherlands
538005,P,4,I,14004,2010-12-14 18:12:08,Netherlands
538006,W,2,O,14012,2010-12-29 02:57:11,Poland
538006,W,7,O,14012,2010-12-29 02:57:11,Poland
538007,B,5,L,14007,2010-12-20 18:00:24,Australia
538007,K,5,E,14007,2010-12-20 18:00:24,Australia
538007,C,2,O,14007,2010-12-20 18:00:24,Australia
538007,T,6,O,14007,2010-12-20 18:00:24,Australia
538008,CHRISTMAS WREATH,4,8.95,14007,2010-12-27 00:15:13,Australia
538008,BOOK END SET,2,8.95,14007,2010-12-27 00:15:13,Australia
538008,PILLOW SET,4,14.95,14007,2010-12-27 00:15:13,Australia
538009,W,6,O,17850,2010-12-10 17:15:16,United Kingdom
538009,W,10,O,17850,2010-12-10 17:15:16,United Kingdom
538009,S,3,E,17850,2010-12-10 17:15:16,United Kingdom
538009,W,1,O,17850,2010-12-10 17:15:16,United Kingdom
538010,CHRISTMAS WREATH,10,8.95,17850,2010-12-29 17:18:19,United Kingdom
538011,SET OF 4 KNICK KNACK TINS,5,3.25,14009,2010-12-24 17:50:19,Ireland
538012,METAL HOOK RACK 5 HOOKS BLACK,4,2.95,13047,2010-12-07 20:07:01,United Kingdom
538012,LUNCH BAG PINK POLKA DOT,10,4.15,13047,2010-12-07 20:07:01,United Kingdom
538012,PHONE CASE,4,14.95,13047,2010-12-07 20:07:01,United Kingdom
538013,JAM MAKING SET GREEN,6,11.95,14008,2010-12-12 02:24:19,United Kingdom
538013,CREAM CUPID HEARTS COAT HANGER,1,2.75,14008,2010-12-12 02:24:19,United Kingdom
538014,CHRISTMAS PLATE SET,3,6.95,14006,2010-12-06 19:21:53,Portugal
538014,SEWING KIT,5,14.95,14006,2010-12-06 19:21:53,Portugal
538014,SET/6 RED SPOTTY PAPER PLATES,5,1.25,14006,2010-12-06 19:21:53,Portugal
538015,CHRISTMAS WREATH,1,8.95,14011,2010-12-26 00:58:52,Austria
538016,L,2,A,13047,2010-12-17 02:23:15,United Kingdom
538016,C,6,U,13047,2010-12-17 02:23:15,United Kingdom
538016,R,6,U,13047,2010-12-17 02:23:15,United Kingdom
538016,C,3,U,13047,2010-12-17 02:23:15,United Kingdom
538017,COFFEE MUG BLACK SKULL,1,2.35,14011,2010-12-28 16:19:15,Austria
538017,DESK MAT,4,14.95,14011,2010-12-28 16:19:15,Austria
538017,LUNCH BAG CARS BLUE,3,4.95,14011,2010-12-28 16:19:15,Austria
538018,BOX OF 6 DINOSAUR DESIGNS,3,2.95,14011,2010-12-13 17:00:03,Austria
538018,HAND TOWEL SET,7,10.95,14011,2010-12-13 17:00:03,Austria
538019,M,2,E,13047,2010-12-26 01:48:42,United Kingdom
538019,M,1,E,13047,2010-12-26 01:48:42,United Kingdom
538019,M,12,E,13047,2010-12-26 01:48:42,United Kingdom
538020,SEWING KIT,1,14.95,14000,2010-12-26 20:54:19,France
538020,WHITE HANGING HEART T-LIGHT HOLDER,5,2.55,14000,2010-12-26 20:54:19,France
538020,SET OF 6 SPICE TINS SKETCHBOOK,2,4.95,14000,2010-12-26 20:54:19,France
538021,L,6,A,14010,2010-12-08 21:04:59,Switzerland
538021,I,12,R,14010,2010-12-08 21:04:59,Switzerland
538021,I,3,R,14010,2010-12-08 21:04:59,Switzerland
538021,V,12,A,14010,2010-12-08 21:04:59,Switzerland
538022,WOODEN FRAME PAINTED BLACK,1,5.95,14001,2011-01-01 02:10:55,Germany
538022,CHRISTMAS TREE DECORATION,1,0.95,14001,2011-01-01 02:10:55,Germany
538022,SET OF 3 COLOURED FLYING DUCKS,3,5.95,14001,2011-01-01 02:10:55,Germany
538023,METAL HOOK RACK 5 HOOKS BLACK,4,2.95,14006,2010-12-01 21:22:34,Portugal
538024,CHRISTMAS CANDLE SET,8,4.95,14002,2010-12-10 01:25:42,Spain
538025,C,3,O,14011,2010-12-16 16:03:18,Austria
538026,LUNCH BAG PINK POLKA DOT,1,4.15,13047,2010-12-18 20:01:48,United Kingdom
538026,JUMBO BAG PINK POLKA DOT,5,1.95,13047,2010-12-18 20:01:48,United Kingdom
538026,PACK OF 20 SKULL PAPER NAPKINS,2,1.25,13047,2010-12-18 20:01:48,United Kingdom
538027,CHRISTMAS WREATH,6,8.95,14010,2010-12-31 16:15:32,Switzerland
538027,PLASTIC STORAGE BOX,8,4.95,14010,2010-12-31 16:15:32,Switzerland
538027,SET OF 6 HERB TINS,1,4.95,14010,2010-12-31 16:15:32,Switzerland
538027,GLUE STICK,6,2.95,14010,2010-12-31 16:15:32,Switzerland
538028,MINI PAINT SET WOODLAND,2,0.65,14000,2010-12-20 21:05:57,France
538028,PRINTER PAPER,4,8.95,14000,2010-12-20 21:05:57,France
538028,PACK OF 20 PINK POLKA DOT NAPKINS,4,1.25,14000,2010-12-20 21:05:57,France
538028,WOODEN FRAME BLACK,1,5.95,14000,2010-12-20 21:05:57,France
538029,WOODEN FRAME ANTIQUE WHITE,1,5.95,14006,2010-12-31 00:57:03,Portugal
538029,BEDDING SET DOUBLE,1,39.95,14006,2010-12-31 00:57:03,Portugal
538029,PRINTER PAPER,6,8.95,14006,2010-12-31 00:57:03,Portugal
538029,SEWING MACHINE,12,149.95,14006,2010-12-31 00:57:03,Portugal
538030,PLASTERS IN TIN SPACEBOY,3,1.65,14007,2010-12-04 00:53:46,Australia
538030,PACK OF 20 SKULL PAPER NAPKINS,4,1.25,14007,2010-12-04 00:53:46,Australia
538030,JUMBO BAG RED RETROSPOT,6,1.95,14007,2010-12-04 00:53:46,Australia
538031,P,2,I,14006,2010-12-10 00:21:35,Portugal
538032,LUNCH BAG RED RETROSPOT,5,4.15,13047,2010-12-21 02:25:02,United Kingdom
538032,RED WOOLLY HOTTIE WHITE HEART,6,3.39,13047,2010-12-21 02:25:02,United Kingdom
538033,P,1,A,17850,2010-12-16 23:17:23,United Kingdom
538033,S,12,E,17850,2010-12-16 23:17:23,United Kingdom
538033,P,10,A,17850,2010-12-16 23:17:23,United Kingdom
538033,S,6,E,17850,2010-12-16 23:17:23,United Kingdom
538034,COFFEE MUG BLUE POLKA DOT,5,2.35,14001,2010-12-19 20:26:56,Germany
538034,CHRISTMAS LIGHTS SNOWFLAKE,1,3.95,14001,2010-12-19 20:26:56,Germany
538034,JUMBO BAG BLACK SKULL,1,1.95,14001,2010-12-19 20:26:56,Germany
538034,PACK OF 60 GREEN PAISLEY CAKE CASES,7,1.25,14001,2010-12-19 20:26:56,Germany
538035,DINNER PLATE SET,7,14.95,13047,2010-12-25 00:19:01,United Kingdom
538035,WHITE METAL LANTERN,1,3.39,13047,2010-12-25 00:19:01,United Kingdom
538036,CREAM CUPID HEARTS COAT HANGER,2,2.75,14003,2010-12-30 16:25:15,Italy
538037,P,2,A,14009,2010-12-18 02:05:41,Ireland
538037,P,12,A,14009,2010-12-18 02:05:41,Ireland
538037,C,1,O,14009,2010-12-18 02:05:41,Ireland
538037,M,3,I,14009,2010-12-18 02:05:41,Ireland
538038,WOODEN FRAME PAINTED RED,2,5.95,17850,2010-12-20 20:21:10,United Kingdom
538038,IRONING BOARD,5,29.95,17850,2010-12-20 20:21:10,United Kingdom
538038,WINE GLASS SET,2,10.95,17850,2010-12-20 20:21:10,United Kingdom
538038,PAPER CLIPS,1,1.95,17850,2010-12-20 20:21:10,United Kingdom
538039,BATHROOM TOWEL SET,3,14.95,17850,2010-12-21 00:27:02,United Kingdom
538039,JAM MAKING SET GREEN,6,11.95,17850,2010-12-21 00:27:02,United Kingdom
538040,SET OF 4 KNICK KNACK TINS,2,3.25,14007,2010-12-31 18:02:20,Australia
538040,STAPLER,1,4.95,14007,2010-12-31 18:02:20,Australia
538040,JAM MAKING SET PRINTED,6,11.95,14007,2010-12-31 18:02:20,Australia
538041,SET OF 4 KNICK KNACK TINS,4,3.25,14006,2010-12-05 00:38:24,Portugal
538041,METAL HOOK RACK 3 HOOKS BLACK,3,1.95,14006,2010-12-05 00:38:24,Portugal
538042,CERAMIC CAKE STAND WITH HANDLE,4,12.95,14007,2010-12-27 02:23:09,Australia
538043,C,6,U,17850,2010-12-08 22:06:51,United Kingdom
538043,R,7,U,17850,2010-12-08 22:06:51,United Kingdom
538043,L,4,A,17850,2010-12-08 22:06:51,United Kingdom
538043,C,4,U,17850,2010-12-08 22:06:51,United Kingdom
538044,C,6,H,14003,2010-12-26 17:23:32,Italy
538044,C,4,H,14003,2010-12-26 17:23:32,Italy
538044,C,1,H,14003,2010-12-26 17:23:32,Italy
538044,C,1,H,14003,2010-12-26 17:23:32,Italy
538045,L,5,U,14003,2010-12-17 23:36:03,Italy
538045,J,12,U,14003,2010-12-17 23:36:03,Italy
538045,L,3,U,14003,2010-12-17 23:36:03,Italy
538045,L,3,U,14003,2010-12-17 23:36:03,Italy
538046,HAIR STRAIGHTENER,5,39.95,14001,2010-12-05 02:51:20,Germany
538046,SET OF 3 CAKE TINS SKETCHBOOK DESIGN,1,6.95,14001,2010-12-05 02:51:20,Germany
538046,METAL HOOK RACK 5 HOOKS WHITE,5,2.95,14001,2010-12-05 02:51:20,Germany
538046,TONER CARTRIDGE,5,49.95,14001,2010-12-05 02:51:20,Germany
538047,M,6,E,14004,2010-12-14 20:54:45,Netherlands
538047,M,3,E,14004,2010-12-14 20:54:45,Netherlands
538047,M,5,E,14004,2010-12-14 20:54:45,Netherlands
538047,M,5,E,14004,2010-12-14 20:54:45,Netherlands
538048,SALT AND PEPPER SET,1,3.95,17850,2010-12-13 02:29:03,United Kingdom
538048,PACK OF 12 GLITTER PENCILS,1,1.95,17850,2010-12-13 02:29:03,United Kingdom
538048,LAMP SHADE,2,12.95,17850,2010-12-13 02:29:03,United Kingdom
538048,SET OF 12 HEART SHAPED DOILIES,6,0.85,17850,2010-12-13 02:29:03,United Kingdom
538049,I,4,R,14004,2010-12-16 19:13:12,Netherlands
538049,V,1,A,14004,2010-12-16 19:13:12,Netherlands
538049,I,9,R,14004,2010-12-16 19:13:12,Netherlands
538049,L,3,A,14004,2010-12-16 19:13:12,Netherlands
538050,CHRISTMAS CRAFT KIT,3,3.95,14001,2010-12-25 18:52:25,Germany
538050,PEN SET,2,4.95,14001,2010-12-25 18:52:25,Germany
538050,TOASTER,6,34.95,14001,2010-12-25 18:52:25,Germany
538050,BLUETOOTH SPEAKER,12,49.95,14001,2010-12-25 18:52:25,Germany
538051,W,3,H,14006,2010-12-28 21:41:09,Portugal
538052,DUVET COVER,4,19.95,14009,2010-12-01 17:27:39,Ireland
538052,SET OF 6 HERB TINS,4,4.95,14009,2010-12-01 17:27:39,Ireland
538053,METAL HOOK RACK 3 HOOKS BLACK,3,1.95,14008,2010-12-04 01:37:33,United Kingdom
538053,METAL HOOK RACK 5 HOOKS BLACK,6,2.95,14008,2010-12-04 01:37:33,United Kingdom
538054,FILE FOLDER SET,2,6.95,14003,2010-12-05 22:03:58,Italy
538054,SEWING KIT,1,14.95,14003,2010-12-05 22:03:58,Italy
538054,SCISSORS,4,3.95,14003,2010-12-05 22:03:58,Italy
538054,BOX OF 6 ASSORTED ALPHABET BLOCKS,2,4.95,14003,2010-12-05 22:03:58,Italy
538054,MINI PAINT SET VINTAGE,3,0.65,14003,2010-12-05 22:03:58,Italy
538055,SIDE PLATE SET,4,9.95,14000,2010-12-25 22:40:46,France
538055,WINE GLASS SET,5,10.95,14000,2010-12-25 22:40:46,France
538055,PLASTERS IN TIN CARS,1,1.65,14000,2010-12-25 22:40:46,France
538055,MINI PAINT SET WOODLAND,4,0.65,14000,2010-12-25 22:40:46,France
538056,P,3,L,14012,2010-12-10 23:01:59,Poland
538056,M,9,I,14012,2010-12-10 23:01:59,Poland
538056,P,2,L,14012,2010-12-10 23:01:59,Poland
538056,P,1,L,14012,2010-12-10 23:01:59,Poland
538057,P,4,A,14009,2010-12-27 16:40:30,Ireland
538057,S,3,E,14009,2010-12-27 16:40:30,Ireland
538057,S,4,E,14009,2010-12-27 16:40:30,Ireland
538057,P,2,A,14009,2010-12-27 16:40:30,Ireland
538058,P,6,A,14003,2010-12-19 16:53:59,Italy
538058,S,6,E,14003,2010-12-19 16:53:59,Italy
538058,S,4,E,14003,2010-12-19 16:53:59,Italy
538058,P,3,A,14003,2010-12-19 16:53:59,Italy
538059,HEADPHONES,2,39.95,14004,2010-12-24 17:18:36,Netherlands
538059,KETTLE,6,29.95,14004,2010-12-24 17:18:36,Netherlands
538059,COLOURING PENCILS BROWN TUBE,6,1.25,14004,2010-12-24 17:18:36,Netherlands
538059,SET/6 RED SPOTTY PAPER PLATES,5,1.25,14004,2010-12-24 17:18:36,Netherlands
538060,C,5,U,14011,2010-12-18 20:53:38,Austria
538060,C,6,U,14011,2010-12-18 20:53:38,Austria
538060,R,7,U,14011,2010-12-18 20:53:38,Austria
538060,L,4,A,14011,2010-12-18 20:53:38,Austria
538061,SET/6 RED SPOTTY PAPER CUPS,5,1.25,14002,2010-12-07 18:08:47,Spain
538061,COFFEE MUG BLUE POLKA DOT,5,2.35,14002,2010-12-07 18:08:47,Spain
538061,LUNCH BAG WOODLAND,1,4.95,14002,2010-12-07 18:08:47,Spain
538062,PACK OF 72 RED SPOT CAKE CASES,2,1.65,14008,2010-12-28 17:21:39,United Kingdom
538062,RED WOOLLY HOTTIE WHITE HEART,8,3.39,14008,2010-12-28 17:21:39,United Kingdom
538063,OFFICE CHAIR,6,149.95,14004,2010-12-24 18:08:58,Netherlands
538063,JAM MAKING SET PINK,7,11.95,14004,2010-12-24 18:08:58,Netherlands
538063,HAND TOWEL SET,6,10.95,14004,2010-12-24 18:08:58,Netherlands
538064,COFFEE MUG PINK POLKA DOT,6,2.35,14006,2010-12-23 23:04:54,Portugal
538064,MINI PAINT SET WOODLAND,4,0.65,14006,2010-12-23 23:04:54,Portugal
538065,CHRISTMAS TREE DECORATION,6,0.95,17850,2010-12-12 02:34:54,United Kingdom
538066,BLENDER,11,49.95,14001,2010-12-23 20:36:41,Germany
538066,THROW BLANKET,4,24.95,14001,2010-12-23 20:36:41,Germany
538066,SET OF 6 SPICE TINS SKETCHBOOK,5,4.95,14001,2010-12-23 20:36:41,Germany
538066,CHRISTMAS STOCKING,7,3.95,14001,2010-12-23 20:36:41,Germany
538067,LUNCH BAG BLACK SKULL,9,4.15,14001,2010-12-30 02:34:15,Germany
538067,MINI PAINT SET VINTAGE,3,0.65,14001,2010-12-30 02:34:15,Germany
538067,CHRISTMAS CANDLE SET,4,4.95,14001,2010-12-30 02:34:15,Germany
538067,COFFEE MUG BLACK SKULL,1,2.35,14001,2010-12-30 02:34:15,Germany
538068,CHRISTMAS LIGHTS SNOWFLAKE,5,3.95,13047,2010-12-14 21:22:57,United Kingdom
538068,SET OF 6 HERB TINS,3,4.95,13047,2010-12-14 21:22:57,United Kingdom
538068,METAL HOOK RACK 3 HOOKS BLACK,3,1.95,13047,2010-12-14 21:22:57,United Kingdom
538069,WHITE METAL LANTERN,9,3.39,14012,2010-12-16 21:06:11,Poland
538070,JAM MAKING SET RED,2,11.95,14005,2010-12-12 00:50:51,Belgium
538070,TRAVEL BAG,3,19.95,14005,2010-12-12 00:50:51,Belgium
538071,BOX OF 6 ASSORTED ALPHABET BLOCKS,3,4.95,14002,2010-12-11 17:09:11,Spain
538071,PILLOW SET,4,14.95,14002,2010-12-11 17:09:11,Spain
538071,KETTLE,7,29.95,14002,2010-12-11 17:09:11,Spain
538072,WOODEN FRAME ANTIQUE WHITE,4,5.95,14012,2010-12-18 22:01:32,Poland
538072,INK CARTRIDGE SET,1,29.95,14012,2010-12-18 22:01:32,Poland
538072,BOX OF 6 ASSORTED SPACEBOY DESIGNS,3,2.95,14012,2010-12-18 22:01:32,Poland
538072,SIDE PLATE SET,3,9.95,14012,2010-12-18 22:01:32,Poland
538073,M,3,E,14000,2010-12-30 19:32:41,France
538073,M,2,E,14000,2010-12-30 19:32:41,France
538073,M,10,E,14000,2010-12-30 19:32:41,France
538073,M,7,E,14000,2010-12-30 19:32:41,France
538074,TEALIGHT HOLDER SET,5,4.95,14008,2010-12-04 01:30:38,United Kingdom
538074,COFFEE MUG GREEN POLKA DOT,4,2.35,14008,2010-12-04 01:30:38,United Kingdom
538074,SET OF 6 SPICE TINS SKETCHBOOK,5,4.95,14008,2010-12-04 01:30:38,United Kingdom
538074,METAL HOOK RACK 3 HOOKS CHROME,1,2.95,14008,2010-12-04 01:30:38,United Kingdom
538075,JAM MAKING SET BLUE,6,11.95,14002,2010-12-11 16:29:13,Spain
538075,BEDDING SET SINGLE,2,29.95,14002,2010-12-11 16:29:13,Spain
538075,KNITTED UNION FLAG HOT WATER BOTTLE,6,3.39,14002,2010-12-11 16:29:13,Spain
538075,IRON,6,39.95,14002,2010-12-11 16:29:13,Spain
538076,WHITE HANGING HEART T-LIGHT HOLDER,10,2.55,14007,2010-12-28 02:48:35,Australia
538077,R,5,E,14002,2010-12-09 18:41:55,Spain
538077,C,1,E,14002,2010-12-09 18:41:55,Spain
538077,C,3,O,14002,2010-12-09 18:41:55,Spain
538077,T,4,E,14002,2010-12-09 18:41:55,Spain
538078,WOODEN FRAME PAINTED BLUE,1,5.95,13047,2010-12-19 23:42:29,United Kingdom
538078,CRAFT KIT,4,19.95,13047,2010-12-19 23:42:29,United Kingdom
538078,WOODEN FRAME PAINTED PINK,6,5.95,13047,2010-12-19 23:42:29,United Kingdom
538078,COFFEE MUG APPLES DESIGN,2,2.35,13047,2010-12-19 23:42:29,United Kingdom
538079,POWER BANK,3,29.95,14001,2010-12-02 00:33:48,Germany
538079,CURTAIN SET,7,24.95,14001,2010-12-02 00:33:48,Germany
538079,CHRISTMAS CANDLE SET,11,4.95,14001,2010-12-02 00:33:48,Germany
538080,CHRISTMAS CRAFT KIT,3,3.95,14010,2010-12-08 18:57:27,Switzerland
538081,COFFEE SET,1,14.95,14000,2010-12-15 22:53:30,France
538082,WOODEN FRAME PAINTED YELLOW,9,5.95,14004,2010-12-13 18:53:37,Netherlands
538083,J,5,A,14012,2010-12-29 17:29:34,Poland
538083,S,1,E,14012,2010-12-29 17:29:34,Poland
538083,J,2,A,14012,2010-12-29 17:29:34,Poland
538083,S,8,E,14012,2010-12-29 17:29:34,Poland
538084,GLASS STAR FROSTED T-LIGHT HOLDER,2,4.25,14009,2010-12-05 19:41:30,Ireland
538084,LUNCH BAG PINK POLKA DOT,5,4.15,14009,2010-12-05 19:41:30,Ireland
538085,GLUE STICK,9,2.95,17850,2010-12-02 22:20:52,United Kingdom
538085,CHARGER,8,19.95,17850,2010-12-02 22:20:52,United Kingdom
538085,DINNER PLATE SET,5,14.95,17850,2010-12-02 22:20:52,United Kingdom
538086,CERAMIC CAKE STAND WITH HANDLE,5,12.95,14003,2010-12-23 20:04:40,Italy
538086,MINI PAINT SET VINTAGE,6,0.65,14003,2010-12-23 20:04:40,Italy
538086,TOASTER,8,34.95,14003,2010-12-23 20:04:40,Italy
538087,I,5,R,14009,2010-12-07 23:32:04,Ireland
538087,V,6,A,14009,2010-12-07 23:32:04,Ireland
538087,I,4,R,14009,2010-12-07 23:32:04,Ireland
538087,L,2,A,14009,2010-12-07 23:32:04,Ireland
